wkt_geom,name,folders,Substation Longitude,Substation Latitude,Number
PointZ (-81.72714687446010373 41.06897515679420252 0),WADSWORTH 1 1,Buses,-81.72714687,41.06897516,37874
PointZ (-81.72282687446009675 41.06843233368189772 0),WADSWORTH 1 2,Buses,-81.72282687,41.06843233,37875
PointZ (-81.77995565656239307 41.06788113132329698 0),WADSWORTH 2 1,Buses,-81.77995566,41.06788113,37876
PointZ (-81.7756356565624003 41.06570977193099736 0),WADSWORTH 2 2,Buses,-81.77563566,41.06570977,37877
PointZ (-81.7756356565624003 41.06896678216759966 0),WADSWORTH 2 3,Buses,-81.77563566,41.06896678,37878
PointZ (-81.70397479663650131 41.02752374806220104 0),WADSWORTH 3 1,Buses,-81.7039748,41.02752375,37879
PointZ (-81.76077922881600557 40.98342519888949909 0),WADSWORTH 4 1,Buses,-81.76077923,40.9834252,38227
PointZ (-81.75645922881599859 40.98288167011060068 0),WADSWORTH 4 2,Buses,-81.75645923,40.98288167,38228
PointZ (-88.08468648929439837 31.38410597945739866 0),WAGARVILLE 1,Buses,-88.08468649,31.38410598,29634
PointZ (-98.21385174678179908 43.01659841537910012 0),WAGNER 1 1,Buses,-98.21385175,43.01659842,68085
PointZ (-98.2916722434412975 43.01461257660589865 0),WAGNER 2 1,Buses,-98.29167224,43.01461258,68086
PointZ (-98.35649464527729435 43.09009111477099907 0),WAGNER 3 1,Buses,-98.35649465,43.09009111,68087
PointZ (-98.34569464527730531 43.08220358304780007 0),WAGNER 3 2,Buses,-98.34569465,43.08220358,68088
PointZ (-98.34569464527730531 43.09140560306669698 0),WAGNER 3 3,Buses,-98.34569465,43.0914056,68089
PointZ (-95.36717648772830103 36.00682548326420118 0),WAGONER 1 1,Buses,-95.36717649,36.00682548,63115
PointZ (-95.29696749167159453 35.99420362121419714 0),WAGONER 2 1,Buses,-95.29696749,35.99420362,63116
PointZ (-95.34380032188440168 35.98032569793780056 0),WAGONER 3 1,Buses,-95.34380032,35.9803257,63117
PointZ (-96.55130963879109629 41.2546495091279013 0),WAHOO 1 1,Buses,-96.55130964,41.25464951,67293
PointZ (-96.63348931840799594 41.21292469388190227 0),WAHOO 2 1,Buses,-96.63348932,41.21292469,67294
PointZ (-96.58891936775009412 41.19786495883680288 0),WAHOO 3 1,Buses,-96.58891937,41.19786496,67295
PointZ (-96.58459936775010135 41.19840671202130267 0),WAHOO 3 2,Buses,-96.58459937,41.19840671,67296
PointZ (-96.56416031942599432 41.19550314268030178 0),WAHOO 4 1,Buses,-96.56416032,41.19550314,67737
PointZ (-96.56632031942599781 41.19653250654850041 0),WAHOO 4 2,Buses,-96.56632032,41.19653251,67738
PointZ (-96.56632031942599781 41.19544896271040102 0),WAHOO 4 3,Buses,-96.56632032,41.19544896,67739
PointZ (-96.56632031942599781 41.1943654009360003 0),WAHOO 4 4,Buses,-96.56632032,41.1943654,67740
PointZ (-96.55696031942599689 41.19604491541299751 0),WAHOO 4 5,Buses,-96.55696032,41.19604492,67741
PointZ (-96.55696031942599689 41.19333600102900306 0),WAHOO 4 7,Buses,-96.55696032,41.193336,67742
PointZ (-96.79160998285179573 46.19360611260439953 0),WAHPETON 1 1,Buses,-96.79160998,46.19360611,69446
PointZ (-96.74964253671750214 46.28835672036179716 0),WAHPETON 2 1,Buses,-96.74964254,46.28835672,69447
PointZ (-96.73019240798069518 46.32276263610489764 0),WAHPETON 3 1,Buses,-96.73019241,46.32276264,69448
PointZ (-96.71939240798070614 46.3202764326363976 0),WAHPETON 3 2,Buses,-96.71939241,46.32027643,69449
PointZ (-96.71939240798070614 46.32524871760210061 0),WAHPETON 3 3,Buses,-96.71939241,46.32524872,69450
PointZ (-94.30366758671300431 45.48500205954530173 0),WAITE PARK 1 1,Buses,-94.30366759,45.48500206,49849
PointZ (-94.13812878957709529 45.59336860642910239 0),WAITE PARK 2 1,Buses,-94.13812879,45.59336861,49850
PointZ (-72.85319228494590504 44.18421892123569705 0),WAITSFIELD 1,Buses,-72.85319228,44.18421892,2350
PointZ (-72.85319228494590504 44.18112095659869709 0),WAITSFIELD 2,Buses,-72.85319228,44.18112096,2351
PointZ (-72.84383228494590412 44.18055297744889742 0),WAITSFIELD 3,Buses,-72.84383228,44.18055298,2352
PointZ (-72.8459922849458934 44.18008826554319768 0),WAITSFIELD 4,Buses,-72.84599228,44.18008827,2353
PointZ (-72.8459922849458934 44.18370260603529687 0),WAITSFIELD 5,Buses,-72.84599228,44.18370261,2354
PointZ (-78.62601359607509721 35.94594180214809853 0),WAKE FOREST 1 1,Buses,-78.6260136,35.9459418,20354
PointZ (-78.62169359607510444 35.94652469021200147 0),WAKE FOREST 1 2,Buses,-78.6216936,35.94652469,20355
PointZ (-78.5841954542268013 35.99482747067970223 0),WAKE FOREST 2 1,Buses,-78.58419545,35.99482747,20356
PointZ (-78.5841954542268013 35.99074965325360154 0),WAKE FOREST 2 2,Buses,-78.58419545,35.99074965,20357
PointZ (-78.57987545422679432 35.99424493914280276 0),WAKE FOREST 2 3,Buses,-78.57987545,35.99424494,20358
PointZ (-78.48269564534149367 35.91989189950619732 0),WAKE FOREST 3 1,Buses,-78.48269565,35.9198919,20359
PointZ (-78.55116984214720333 35.98248647046109738 0),WAKE FOREST 4 1,Buses,-78.55116984,35.98248647,20360
PointZ (-78.57822349965030639 36.01448292991329936 0),WAKE FOREST 5 1,Buses,-78.5782235,36.01448293,20361
PointZ (-78.57390349965029941 36.01564768968329844 0),WAKE FOREST 5 2,Buses,-78.5739035,36.01564769,20362
PointZ (-99.86692770697490573 38.91773168560700213 0),WAKEENEY 1 1,Buses,-99.86692771,38.91773169,64191
PointZ (-99.85612770697490248 38.91493064968379656 0),WAKEENEY 1 2,Buses,-99.85612771,38.91493065,64192
PointZ (-99.85612770697490248 38.92053260083879707 0),WAKEENEY 1 3,Buses,-99.85612771,38.9205326,64193
PointZ (-99.91897033421679453 39.0063913350251994 0),WAKEENEY 2 1,Buses,-99.91897033,39.00639134,64194
PointZ (-71.07639367191920599 42.55740236704200186 0),WAKEFIELD 1 1,Buses,-71.07639367,42.55740237,3370
PointZ (-71.07477367191920337 42.55740236704200186 0),WAKEFIELD 1 2,Buses,-71.07477367,42.55740237,3371
PointZ (-97.1169269303752003 39.16652307043349879 0),WAKEFIELD 10 1,Buses,-97.11692693,39.16652307,63871
PointZ (-96.91142247317509373 42.21593666352259788 0),WAKEFIELD 11 1,Buses,-96.91142247,42.21593666,66490
PointZ (-96.90710247317510095 42.2164699050726 0),WAKEFIELD 11 2,Buses,-96.90710247,42.21646991,66491
PointZ (-96.83492658312259493 42.27128014287740143 0),WAKEFIELD 12 1,Buses,-96.83492658,42.27128014,66492
PointZ (-96.85892713030840184 42.27598025229880108 0),WAKEFIELD 13 1,Buses,-96.85892713,42.27598025,67614
PointZ (-96.86108713030840534 42.27699244307760296 0),WAKEFIELD 13 2,Buses,-96.86108713,42.27699244,67615
PointZ (-96.86108713030840534 42.27592697621499696 0),WAKEFIELD 13 3,Buses,-96.86108713,42.27592698,67616
PointZ (-96.86108713030840534 42.27486149133869731 0),WAKEFIELD 13 4,Buses,-96.86108713,42.27486149,67617
PointZ (-96.85172713030840441 42.27651298656780199 0),WAKEFIELD 13 5,Buses,-96.85172713,42.27651299,67618
PointZ (-96.85172713030840441 42.27384926440620205 0),WAKEFIELD 13 7,Buses,-96.85172713,42.27384926,67619
PointZ (-71.10063262393269667 42.57234185255160241 0),WAKEFIELD 2 1,Buses,-71.10063262,42.57234185,3372
PointZ (-71.10063262393269667 42.5709499957800972 0),WAKEFIELD 2 2,Buses,-71.10063262,42.57095,3373
PointZ (-71.09712262393270521 42.57112894998390118 0),WAKEFIELD 2 3,Buses,-71.09712262,42.57112895,3374
PointZ (-71.09793262393270652 42.5709499957800972 0),WAKEFIELD 2 4,Buses,-71.09793262,42.57095,3375
PointZ (-71.09793262393270652 42.57273951938780243 0),WAKEFIELD 2 5,Buses,-71.09793262,42.57273952,3376
PointZ (-71.09793262393270652 42.57194418174120187 0),WAKEFIELD 2 7,Buses,-71.09793262,42.57194418,3377
PointZ (-71.14683691315150327 42.4885402048035985 0),WAKEFIELD 3 1,Buses,-71.14683691,42.4885402,3378
PointZ (-71.14521691315150065 42.48834110348600035 0),WAKEFIELD 3 2,Buses,-71.14521691,42.4883411,3379
PointZ (-71.50813733435559527 41.40494592824129683 0),WAKEFIELD 4 1,Buses,-71.50813733,41.40494593,4636
PointZ (-71.5038173343556025 41.4060259950430023 0),WAKEFIELD 4 2,Buses,-71.50381733,41.406026,4637
PointZ (-71.47073771837580125 41.4382997805878972 0),WAKEFIELD 5 1,Buses,-71.47073772,41.43829978,4638
PointZ (-71.46641771837579427 41.43883953893419658 0),WAKEFIELD 5 2,Buses,-71.46641772,41.43883954,4639
PointZ (-71.4512062131087049 41.41291645133169652 0),WAKEFIELD 6 1,Buses,-71.45120621,41.41291645,4640
PointZ (-71.44688621310869792 41.41237647744719652 0),WAKEFIELD 6 2,Buses,-71.44688621,41.41237648,4641
PointZ (-71.53755369584320079 41.46678685098039807 0),WAKEFIELD 7 1,Buses,-71.5375537,41.46678685,4642
PointZ (-71.5332336958431938 41.46462871672329698 0),WAKEFIELD 7 2,Buses,-71.5332337,41.46462872,4643
PointZ (-71.5332336958431938 41.45923306876989756 0),WAKEFIELD 7 3,Buses,-71.5332337,41.45923307,4644
PointZ (-71.5332336958431938 41.46786588921990102 0),WAKEFIELD 7 4,Buses,-71.5332337,41.46786589,4645
PointZ (-71.53755369584320079 41.46301006791480148 0),WAKEFIELD 7 6,Buses,-71.5375537,41.46301007,4646
PointZ (-89.82601646503999859 46.56632338613010091 0),WAKEFIELD 8 1,Buses,-89.82601647,46.56632339,38727
PointZ (-89.88001082553110166 46.41041809264319795 0),WAKEFIELD 9 1,Buses,-89.88001083,46.41041809,38728
PointZ (-82.40489372220010011 41.20761815975689757 0),WAKEMAN 1,Buses,-82.40489372,41.20761816,37555
PointZ (-82.40057372220009313 41.2081598322064977 0),WAKEMAN 2,Buses,-82.40057372,41.20815983,37556
PointZ (-97.10371676276629671 43.01590950817129766 0),WAKONDA 1,Buses,-97.10371676,43.01590951,68132
PointZ (-97.09291676276629346 43.01590950817129766 0),WAKONDA 2,Buses,-97.09291676,43.01590951,68133
PointZ (-100.45397499181899548 45.71034268305230341 0),WAKPALA 1,Buses,-100.453975,45.71034268,68165
PointZ (-100.44317499181900644 45.71159958159270076 0),WAKPALA 2,Buses,-100.443175,45.71159958,68166
PointZ (-90.75090840955249405 41.54622826862379981 0),WALCOTT 1 1,Buses,-90.75090841,41.54622827,53776
PointZ (-90.74658840955250128 41.5473059837186014 0),WALCOTT 1 2,Buses,-90.74658841,41.54730598,53777
PointZ (-90.65943371675159312 41.65307369505099899 0),WALCOTT 2 1,Buses,-90.65943372,41.6530737,53778
PointZ (-96.99467275997000115 46.44356900318089743 0),WALCOTT 3 1,Buses,-96.99467276,46.443569,69451
PointZ (-74.16116526078249649 41.55185267987440056 0),WALDEN 1 1,Buses,-74.16116526,41.55185268,6292
PointZ (-74.15684526078250371 41.55239149278909849 0),WALDEN 1 2,Buses,-74.15684526,41.55239149,6293
PointZ (-74.18451275301470105 41.57359470842759919 0),WALDEN 2 1,Buses,-74.18451275,41.57359471,6294
PointZ (-74.15206939055069313 41.59396416241830252 0),WALDEN 3 1,Buses,-74.15206939,41.59396416,6295
PointZ (-74.14774939055070035 41.59504108144640355 0),WALDEN 3 2,Buses,-74.14774939,41.59504108,6296
PointZ (-74.19375619412579681 41.54343857020670328 0),WALDEN 4 1,Buses,-74.19375619,41.54343857,7143
PointZ (-74.1959161941258003 41.54500131816990205 0),WALDEN 4 2,Buses,-74.19591619,41.54500132,7144
PointZ (-74.1959161941258003 41.54392356271009845 0),WALDEN 4 3,Buses,-74.19591619,41.54392356,7145
PointZ (-74.1959161941258003 41.54284578928619709 0),WALDEN 4 4,Buses,-74.19591619,41.54284579,7146
PointZ (-74.1959161941258003 41.54176799789829744 0),WALDEN 4 5,Buses,-74.19591619,41.541768,7147
PointZ (-74.18655619412579938 41.54451633180079995 0),WALDEN 4 6,Buses,-74.18655619,41.54451633,7148
PointZ (-74.18655619412579938 41.54182188828429645 0),WALDEN 4 8,Buses,-74.18655619,41.54182189,7149
PointZ (-93.26551344943139554 33.38786142710500116 0),WALDO 1,Buses,-93.26551345,33.38786143,58873
PointZ (-93.2547134494314065 33.38936434743759918 0),WALDO 2,Buses,-93.25471345,33.38936435,58874
PointZ (-69.40598299960579709 44.07246457267220308 0),WALDOBORO 1 1,Buses,-69.405983,44.07246457,430
PointZ (-69.40937902030060513 44.21302020568499813 0),WALDOBORO 2 1,Buses,-69.40937902,44.21302021,431
PointZ (-69.38604363866899405 44.14754621503900012 0),WALDOBORO 3 1,Buses,-69.38604364,44.14754622,432
PointZ (-69.37884363866899662 44.14547963902349892 0),WALDOBORO 3 2,Buses,-69.37884364,44.14547964,433
PointZ (-69.38820363866899754 44.14491131662700241 0),WALDOBORO 3 3,Buses,-69.38820364,44.14491132,434
PointZ (-69.38604363866899405 44.14444632388440226 0),WALDOBORO 3 4,Buses,-69.38604364,44.14444632,435
PointZ (-69.37884363866899662 44.14806284680359738 0),WALDOBORO 3 5,Buses,-69.37884364,44.14806285,436
PointZ (-76.93851365063379433 38.63413392255220202 0),WALDORF 1 1,Buses,-76.93851365,38.63413392,16728
PointZ (-76.98259583950340357 38.65061352897860303 0),WALDORF 10 1,Buses,-76.98259584,38.65061353,16744
PointZ (-76.98097583950340095 38.64955921491159785 0),WALDORF 10 2,Buses,-76.98097584,38.64955921,16745
PointZ (-76.86067610913519843 38.63919466137689795 0),WALDORF 2 1,Buses,-76.86067611,38.63919466,16729
PointZ (-76.80896752239880243 38.60470753735550176 0),WALDORF 3 1,Buses,-76.80896752,38.60470754,16730
PointZ (-76.90886652550210556 38.65370946962020327 0),WALDORF 4 1,Buses,-76.90886653,38.65370947,16731
PointZ (-76.90724652550210294 38.65413117267809895 0),WALDORF 4 2,Buses,-76.90724653,38.65413117,16732
PointZ (-76.85214858733560561 38.57009674716630343 0),WALDORF 5 1,Buses,-76.85214859,38.57009675,16733
PointZ (-76.87509477850700534 38.58682941665050237 0),WALDORF 6 1,Buses,-76.87509478,38.58682942,16734
PointZ (-76.87347477850700272 38.58725151313240076 0),WALDORF 6 2,Buses,-76.87347478,38.58725151,16735
PointZ (-76.92290322154289584 38.59102961760719808 0),WALDORF 7 1,Buses,-76.92290322,38.59102962,16736
PointZ (-76.98041309963230105 38.5725273330646985 0),WALDORF 8 1,Buses,-76.9804131,38.57252733,16737
PointZ (-76.98041309963230105 38.56978309450259701 0),WALDORF 8 2,Buses,-76.9804131,38.56978309,16738
PointZ (-76.97690309963229538 38.56997308235440158 0),WALDORF 8 3,Buses,-76.9769031,38.56997308,16739
PointZ (-76.97771309963229669 38.56978309373889857 0),WALDORF 8 4,Buses,-76.9777131,38.56978309,16740
PointZ (-76.97771309963229669 38.57189405760340151 0),WALDORF 8 5,Buses,-76.9777131,38.57189406,16741
PointZ (-76.98041309963230105 38.57126077350530124 0),WALDORF 8 7,Buses,-76.9804131,38.57126077,16742
PointZ (-77.03185588389740701 38.65380442072999756 0),WALDORF 9 1,Buses,-77.03185588,38.65380442,16743
PointZ (-85.65042818525709833 39.46312947471189858 0),WALDRON 1 1,Buses,-85.65042819,39.46312947,42373
PointZ (-94.16428281891670338 34.90853514589890239 0),WALDRON 2 1,Buses,-94.16428282,34.90853515,59592
PointZ (-94.15348281891670013 34.91148732737219973 0),WALDRON 2 2,Buses,-94.15348282,34.91148733,59593
PointZ (-94.15176112848089929 35.0039883884651033 0),WALDRON 3 1,Buses,-94.15176113,35.00398839,59594
PointZ (-94.14744112848090651 35.0051678992749018 0),WALDRON 3 2,Buses,-94.14744113,35.0051679,59595
PointZ (-94.11424850206340409 34.92445490467879665 0),WALDRON 4 1,Buses,-94.1142485,34.9244549,59596
PointZ (-94.10344850206340084 34.92297906039920008 0),WALDRON 4 2,Buses,-94.1034485,34.92297906,59597
PointZ (-74.08951453535300402 41.0706592692545982 0),WALDWICK 1 1,Buses,-74.08951454,41.07065927,10325
PointZ (-74.0878945353530014 41.07045571632649938 0),WALDWICK 1 2,Buses,-74.08789454,41.07045572,10326
PointZ (-74.17494608865639805 41.01233639854419977 0),WALDWICK 2 1,Buses,-74.17494609,41.0123364,10327
PointZ (-98.62448297307419409 48.75384835501839831 0),WALES 1,Buses,-98.62448297,48.75384836,69039
PointZ (-98.61368297307420505 48.75266161158180012 0),WALES 2,Buses,-98.61368297,48.75266161,69040
PointZ (-84.67388895717830621 34.432460549401398 0),WALESKA 1,Buses,-84.67388896,34.43246055,23829
PointZ (-83.05885260092209421 34.81004680129309747 0),WALHALLA 1 1,Buses,-83.0588526,34.8100468,23139
PointZ (-83.05453260092210144 34.80649979275410288 0),WALHALLA 1 2,Buses,-83.0545326,34.80649979,23140
PointZ (-83.05453260092210144 34.81122910140859972 0),WALHALLA 1 3,Buses,-83.0545326,34.8112291,23141
PointZ (-83.01356316063329643 34.73759909238650323 0),WALHALLA 2 1,Buses,-83.01356316,34.73759909,23142
PointZ (-97.86540927354330677 48.92328017222740044 0),WALHALLA 3 1,Buses,-97.86540927,48.92328017,69041
PointZ (-97.87907462548889725 48.84424623654970077 0),WALHALLA 4 1,Buses,-97.87907463,48.84424624,69042
PointZ (-97.94377076008460392 48.90599634109059934 0),WALHALLA 5 1,Buses,-97.94377076,48.90599634,69043
PointZ (-97.93297076008460067 48.90717945842369829 0),WALHALLA 5 2,Buses,-97.93297076,48.90717946,69044
PointZ (-81.27072750242550114 39.16525078716060193 0),WALKER 1 1,Buses,-81.2707275,39.16525079,35296
PointZ (-81.26640750242549416 39.16636724811709769 0),WALKER 1 2,Buses,-81.2664075,39.16636725,35297
PointZ (-81.44669326063659298 39.1760148215155013 0),WALKER 2 1,Buses,-81.44669326,39.17601482,35298
PointZ (-81.37644589800000006 39.24400747135079826 0),WALKER 3 1,Buses,-81.3764459,39.24400747,35299
PointZ (-94.4736963541857051 47.11405844083940053 0),WALKER 4 1,Buses,-94.47369635,47.11405844,49246
PointZ (-94.46289635418570185 47.10915831928689812 0),WALKER 4 2,Buses,-94.46289635,47.10915832,49247
PointZ (-94.46289635418570185 47.1152833985180024 0),WALKER 4 3,Buses,-94.46289635,47.1152834,49248
PointZ (-91.79870267171580167 42.3638771433434016 0),WALKER 5 1,Buses,-91.79870267,42.36387714,52312
PointZ (-91.79438267171579469 42.36228114062630112 0),WALKER 5 2,Buses,-91.79438267,42.36228114,52313
PointZ (-91.79438267171579469 42.36440913395659891 0),WALKER 5 3,Buses,-91.79438267,42.36440913,52314
PointZ (-90.88978272310509965 30.52761063033630151 0),WALKER 6 1,Buses,-90.88978272,30.52761063,60545
PointZ (-90.80560890493299553 30.63662303738169967 0),WALKER 7 1,Buses,-90.8056089,30.63662304,60546
PointZ (-90.96643780723219663 30.4898024290937002 0),WALKER 8 1,Buses,-90.96643781,30.48980243,60547
PointZ (-90.82483233899229447 30.58500570341760039 0),WALKER 9 1,Buses,-90.82483234,30.5850057,60548
PointZ (-90.82051233899230169 30.58562553046850141 0),WALKER 9 2,Buses,-90.82051234,30.58562553,60549
PointZ (-77.31248839114330451 39.54538869834269832 0),WALKERSVILLE 1 1,Buses,-77.31248839,39.5453887,16849
PointZ (-77.38718678712619692 39.44086857562250259 0),WALKERSVILLE 2 1,Buses,-77.38718679,39.44086858,16850
PointZ (-86.51287642509400655 41.55856746080849717 0),WALKERTON 1 1,Buses,-86.51287643,41.55856746,42092
PointZ (-86.50855642509399956 41.55910621775029767 0),WALKERTON 1 2,Buses,-86.50855643,41.55910622,42093
PointZ (-86.41840358916499554 41.56917118431000091 0),WALKERTON 2 1,Buses,-86.41840359,41.56917118,42094
PointZ (-86.45296486176529527 41.52559645258229892 0),WALKERTON 3 1,Buses,-86.45296486,41.52559645,42095
PointZ (-95.11681951926900069 42.29474756948960135 0),WALL LAKE 1,Buses,-95.11681952,42.29474757,54070
PointZ (-78.00239400604979778 34.72927866763640026 0),WALLACE 1 1,Buses,-78.00239401,34.72927867,20215
PointZ (-77.88753443655869546 34.7383681723313984 0),WALLACE 2 1,Buses,-77.88753444,34.73836817,20216
PointZ (-77.87673443655870642 34.74280556338950277 0),WALLACE 2 2,Buses,-77.87673444,34.74280556,20217
PointZ (-77.82946329862279811 34.7811832221545032 0),WALLACE 3 1,Buses,-77.8294633,34.78118322,20218
PointZ (-80.46918742954819947 39.40077381060230266 0),WALLACE 4 1,Buses,-80.46918743,39.40077381,34439
PointZ (-101.49570880859799615 38.92178764380619782 0),WALLACE 5 1,Buses,-101.4957088,38.92178764,64596
PointZ (-101.4849088085979929 38.92038722478079649 0),WALLACE 5 2,Buses,-101.4849088,38.92038722,64597
PointZ (-101.23509723385400605 40.82973945859740184 0),WALLACE 6 1,Buses,-101.2350972,40.82973946,66844
PointZ (-101.2242972338540028 40.82973945859740184 0),WALLACE 6 2,Buses,-101.2242972,40.82973946,66845
PointZ (-101.09238444466500084 40.69838635987120057 0),WALLACE 7 1,Buses,-101.0923844,40.69838636,66846
PointZ (-101.09238444466500084 40.68883294845259968 0),WALLACE 7 2,Buses,-101.0923844,40.68883295,66847
PointZ (-101.06898444466500564 40.68733157047780225 0),WALLACE 7 3,Buses,-101.0689844,40.68733157,66848
PointZ (-101.07438444466500016 40.68610315144209721 0),WALLACE 7 4,Buses,-101.0743844,40.68610315,66849
PointZ (-101.07438444466500016 40.69975101828659803 0),WALLACE 7 5,Buses,-101.0743844,40.69975102,66850
