Number,Name,AreaName,Nom kV,Vpu,kV,Vangle,Load MW,LoadMvar,GenMW,GenMvar,ShuntMvar,ActG,ActB,AreaNumber,ZoneNumber,Substation Longitude,Substation Latitude
46236,CARMI 1 2,Illinois Downstate,100,1.00597,100.597,-91.51,7.67,2.71,,,,0,0,35,1,-88.1165214,37.98018014
46237,CARMI 2 1,Illinois Downstate,100,1.03088,103.088,-88.67,,,,,,0,0,35,1,-88.10951366,38.05578025
46238,CARMI 2 2,Illinois Downstate,100,1.03084,103.084,-88.68,7.31,1.4,,,,0,0,35,1,-88.10519366,38.05804796
46239,CARMI 3 1,Illinois Downstate,100,1.02338,102.338,-88.31,7.07,3.12,,,,0,0,35,1,-88.19987151,38.02118702
46240,CROSSVILLE 11 1,Illinois Downstate,100,1.03837,103.837,-88.6,3.45,0.14,,,,0,0,35,1,-88.08319047,38.18781809
46241,BRAIDWOOD 1 1,Illinois Downstate,100,1.04441,104.441,-99.21,6.94,1.55,,,,0,0,35,1,-88.23199088,41.2412266
46242,BRAIDWOOD 1 2,Illinois Downstate,100,1.04444,104.444,-99.21,,,,,,0,0,35,1,-88.22767088,41.2406852
46243,BRAIDWOOD 2 1,Illinois Downstate,100,1.01825,101.825,-104.5,5.26,2.31,,,,0,0,35,1,-88.1300516,41.22475701
46244,CARTERVILLE 1 1,Illinois Downstate,100,1.03062,103.062,-77.1,14.42,3.19,,,,0,0,35,1,-89.01294745,37.78605606
46245,CARTERVILLE 2 1,Illinois Downstate,100,1.03642,103.642,-75.75,10.38,1.48,,,,0,0,35,1,-89.14087873,37.7405499
46246,CARTERVILLE 2 2,Illinois Downstate,100,1.03645,103.645,-75.74,,,,,,0,0,35,1,-89.13655873,37.73998053
46247,CARTERVILLE 3 1,Illinois Downstate,100,1.0338,103.38,-78.05,9.04,2.46,,,,0,0,35,1,-89.13273279,37.82480431
46248,HERRIN 1 1,Illinois Downstate,230,1.03857,238.871,-74.07,,,,,,0,0,35,1,-89.00474434,37.82419843
46249,HERRIN 1 2,Illinois Downstate,100,1.03672,103.672,-76.8,,,,,,0,0,35,1,-88.99754434,37.82249224
46250,HERRIN 1 3,Illinois Downstate,13.8,1.03832,14.329,-80.86,,,,,,0,0,35,1,-89.00690434,37.82129788
46251,HERRIN 1 4,Illinois Downstate,1,1.03832,1.038,-80.86,,,,,,0,0,35,1,-89.00474434,37.820786
46252,HERRIN 1 5,Illinois Downstate,230,1.03851,238.858,-74.08,16.39,1.9,,,,0,0,35,1,-88.99754434,37.82476715
46253,HERRIN 2 1,Illinois Downstate,100,1.02983,102.983,-76.67,12.06,3.8,,,,0,0,35,1,-88.94984856,37.78130152
46254,HERRIN 3 1,Illinois Downstate,100,1.03543,103.543,-77.17,,,,,,0,0,35,1,-88.99640131,37.83994529
46255,HERRIN 3 2,Illinois Downstate,100,1.03538,103.538,-77.18,11.88,2.09,,,,0,0,35,1,-88.99208131,37.84108249
46256,JOHNSTON CITY 1,Illinois Downstate,100,1.02533,102.533,-78.26,7.53,3.67,,,,0,0,35,1,-88.88609027,37.74084076
46257,MARION 35 1,Illinois Downstate,100,1.03161,103.161,-76.03,1.14,0.06,,,,0,0,35,1,-88.93168646,37.66846971
46258,MARION 35 2,Illinois Downstate,100,1.03152,103.152,-76.04,18.66,4.59,,,,0,0,35,1,-88.92736646,37.66903963
46259,MARION 36 1,Illinois Downstate,100,1.03008,103.008,-76.37,,,,,,0,0,35,1,-88.91550487,37.71858884
46260,MARION 36 2,Illinois Downstate,100,1.02999,102.999,-76.38,19.8,3.62,,,,0,0,35,1,-88.91118487,37.71858884
46261,MARION 37 1,Illinois Downstate,100,1.02962,102.962,-76.84,21.54,4.39,,,,0,0,35,1,-88.8954694,37.6531059
46262,MARION 38 1,Illinois Downstate,100,1.03086,103.086,-76.37,18.66,3.53,,,,0,0,35,1,-88.97892017,37.74301596
46263,PITTSBURG 2 1,Illinois Downstate,100,1.02464,102.464,-80.38,1.29,0.65,,,,0,0,35,1,-88.74685718,37.77582996
46264,METAMORA 2 1,Illinois Downstate,100,1.0322,103.22,-87.45,11.16,1.63,,,,0,0,35,1,-89.49041972,40.73009202
46265,METAMORA 3 1,Illinois Downstate,100,1.03003,103.003,-89.31,,,,,,0,0,35,1,-89.28616382,40.74349108
46266,METAMORA 3 2,Illinois Downstate,100,1.02996,102.996,-89.31,13.73,4.16,,,,0,0,35,1,-89.28184382,40.74349108
46267,METAMORA 4 1,Illinois Downstate,100,1.03417,103.417,-87.65,11.2,0.69,,,,0,0,35,1,-89.41946354,40.79760629
46268,ROANOKE 27 1,Illinois Downstate,100,1.03749,103.749,-90.23,4.82,0.54,,,11.27,0,0,35,1,-89.17851925,40.87468712
46269,ROANOKE 28 1,Illinois Downstate,100,1.03605,103.605,-90.71,3.24,1.28,,,,0,0,35,1,-89.09892289,40.78535566
46270,CHAMPAIGN 13 1,Illinois Downstate,100,1.0423,104.23,-94.64,,,26,13.23,,0,0,35,1,-88.20697503,40.10751535
46271,CHAMPAIGN 13 2,Illinois Downstate,100,1.04209,104.209,-94.65,,,,,,0,0,35,1,-88.20265503,40.10751535
46272,DECATUR 38 1,Illinois Downstate,500,1.04617,523.084,-80.62,,,62,28.89,,0,0,35,1,-88.91211947,39.89683129
46273,DECATUR 38 2,Illinois Downstate,230,1.04116,239.467,-83.44,,,,,,0,0,35,1,-88.91211947,39.89296449
46274,DECATUR 38 3,Illinois Downstate,100,1.03233,103.233,-85.05,,,,,,0,0,35,1,-88.91211947,39.88964991
46275,DECATUR 38 4,Illinois Downstate,500,1.04662,523.311,-80.51,,,,,168.75,0,0,35,1,-88.90779947,39.8962789
46276,DECATUR 38 6,Illinois Downstate,230,1.04081,239.386,-83.55,,,,,,0,0,35,1,-88.90779947,39.89241207
46277,SPRINGFIELD 75 1,Illinois Downstate,100,1.03138,103.138,-83.15,,,26.6,12.4,,0,0,35,1,-89.59444809,39.83209583
46278,SPRINGFIELD 75 2,Illinois Downstate,100,1.03119,103.119,-83.17,,,,,,0,0,35,1,-89.59012809,39.83154292
46279,KINCAID 1 1,Illinois Downstate,500,1.046,523,-75.29,,,,,-449.65,0,0,35,1,-89.50650742,39.57681854
46280,KINCAID 1 2,Illinois Downstate,230,1.04863,241.184,-79.14,,,,,,0,0,35,1,-89.50650742,39.57237876
46281,KINCAID 1 3,Illinois Downstate,100,1.04773,104.773,-82,,,,,,0,0,35,1,-89.49930742,39.57015876
46282,KINCAID 1 4,Illinois Downstate,13.8,1.02877,14.197,-74.57,,,261.06,285.94,,0,0,35,1,-89.50866742,39.57787294
46283,KINCAID 1 5,Illinois Downstate,24,1.03196,24.767,-73.3,,,278.6,285.94,,0,0,35,1,-89.50866742,39.57676304
46284,KINCAID 1 6,Illinois Downstate,230,1.04787,241.011,-79.3,,,,,,0,0,35,1,-89.49930742,39.57293374
46285,KINCAID 1 8,Illinois Downstate,500,1.04523,522.617,-75.4,,,,,,0,0,35,1,-89.49930742,39.57681854
46286,ODELL 2 1,Illinois Downstate,500,1.04586,522.931,-89.76,,,,,180.34,0,0,35,1,-88.49669891,40.98331239
46287,ODELL 2 2,Illinois Downstate,230,1.05109,241.75,-92.71,,,,,,0,0,35,1,-88.49669891,40.97950758
46288,ODELL 2 3,Illinois Downstate,20,1.04586,20.917,-89.76,,,0,0,,0,0,35,1,-88.49885891,40.98434509
46289,ODELL 2 4,Illinois Downstate,500,1.04493,522.467,-89.56,,,,,,0,0,35,1,-88.48949891,40.98385592
46290,ODELL 2 6,Illinois Downstate,500,1.04586,522.931,-89.76,,,,,,0,0,35,1,-88.48949891,40.98113824
46291,TUSCOLA 4 1,Illinois Downstate,230,1.04049,239.313,-90.46,,,12,-1.46,,0,0,35,1,-88.31183236,39.80863851
46292,TUSCOLA 4 2,Illinois Downstate,230,1.04047,239.309,-90.46,,,,,,0,0,35,1,-88.30751236,39.80863851
46293,CARLOCK 2 1,Illinois Downstate,500,1.04033,520.167,-83.32,,,,,,0,0,35,1,-89.02057649,40.57390675
46294,CARLOCK 2 2,Illinois Downstate,230,1.03967,239.125,-84.61,,,,,,0,0,35,1,-89.02057649,40.56898458
46295,CARLOCK 2 3,Illinois Downstate,100,1.04202,104.202,-86.08,,,,,,0,0,35,1,-89.01337649,40.56570292
46296,CARLOCK 2 4,Illinois Downstate,13.8,1.03316,14.258,-81.85,,,150,31.95,,0,0,35,1,-89.02273649,40.57439895
46297,CARLOCK 2 5,Illinois Downstate,500,1.04113,520.564,-83.27,,,,,,0,0,35,1,-89.01337649,40.57335986
46298,CARLOCK 2 7,Illinois Downstate,230,1.03943,239.07,-84.59,,,,,,0,0,35,1,-89.01337649,40.57007842
46299,NORMAL 6 1,Illinois Downstate,100,1.03258,103.258,-86.73,,,,,-14.92,0,0,35,1,-89.00462213,40.54086504
46300,NORMAL 6 2,Illinois Downstate,13.8,1.00785,13.908,-86.63,,,1.7,0.36,,0,0,35,1,-89.00678213,40.54135748
46301,NORMAL 6 3,Illinois Downstate,100,1.03272,103.272,-86.73,,,,,,0,0,35,1,-88.99742213,40.54086504
46302,NEOGA 4 1,Illinois Downstate,500,1.04115,520.574,-83.69,,,,,-292.9,0,0,35,1,-88.44389418,39.22119744
46303,NEOGA 4 2,Illinois Downstate,230,1.04301,239.893,-85.24,,,,,,0,0,35,1,-88.43669418,39.21952404
46304,NEOGA 4 3,Illinois Downstate,100,1.03837,103.837,-87.74,,,,,,0,0,35,1,-88.43669418,39.2156193
46305,NEOGA 4 4,Illinois Downstate,13.8,1.0364,14.302,-89.38,,,,,,0,0,35,1,-88.43453418,39.21277428
46306,NEOGA 4 5,Illinois Downstate,1,1.0364,1.036,-89.38,,,,,,0,0,35,1,-88.43669418,39.2122722
46307,NEOGA 4 6,Illinois Downstate,22,1.046,23.012,-82.87,,,80.5,25.71,,0,0,35,1,-88.44605418,39.22393056
46308,NEOGA 4 7,Illinois Downstate,20,1.046,20.92,-82.7,,,80.5,21.31,,0,0,35,1,-88.44605418,39.22281501
46309,NEOGA 4 8,Illinois Downstate,13.8,1.046,14.435,-82.86,,,80.5,25.59,,0,0,35,1,-88.44605418,39.22169945
46310,NEOGA 4 9,Illinois Downstate,13.8,1.046,14.435,-82.98,,,80.5,29.65,,0,0,35,1,-88.44605418,39.22058386
46311,NEOGA 4 10,Illinois Downstate,13.8,1.046,14.435,-82.63,,,80.5,19.9,,0,0,35,1,-88.44605418,39.21946826
46312,NEOGA 4 11,Illinois Downstate,13.2,1.046,13.807,-82.64,,,80.5,20.03,,0,0,35,1,-88.44605418,39.21835264
46313,NEOGA 4 12,Illinois Downstate,500,1.04223,521.113,-83.83,,,,,,0,0,35,1,-88.43669418,39.22342857
46314,NEOGA 4 14,Illinois Downstate,230,1.04286,239.858,-85.37,,,,,,0,0,35,1,-88.44389418,39.21394578
46315,ELLSWORTH 6 1,Illinois Downstate,500,1.04283,521.416,-83.25,,,,,48.79,0,0,35,1,-88.81753123,40.46217513
46316,ELLSWORTH 6 2,Illinois Downstate,230,1.04139,239.52,-85.63,,,,,,0,0,35,1,-88.81753123,40.45834041
46317,ELLSWORTH 6 3,Illinois Downstate,100,1.04123,104.123,-87.08,,,,,,0,0,35,1,-88.81033123,40.4566969
46318,ELLSWORTH 6 4,Illinois Downstate,18,1.048,18.864,-81.88,,,198,40.21,,0,0,35,1,-88.81969123,40.46321594
46319,ELLSWORTH 6 5,Illinois Downstate,500,1.04248,521.241,-83.15,,,,,,0,0,35,1,-88.81033123,40.46272293
46320,ELLSWORTH 6 7,Illinois Downstate,500,1.04283,521.416,-83.25,,,,,,0,0,35,1,-88.81033123,40.45998389
46321,SAINT ELMO 4 1,Illinois Downstate,230,1.044,240.12,-82.65,,,71,15.59,,0,0,35,1,-88.83788935,39.10916399
46322,SAINT ELMO 4 2,Illinois Downstate,100,1.03888,103.888,-84.2,,,,,,0,0,35,1,-88.83788935,39.1046944
46323,SAINT ELMO 4 3,Illinois Downstate,230,1.04394,240.106,-82.65,,,,,,0,0,35,1,-88.83356935,39.10972267
46324,SAINT ELMO 4 5,Illinois Downstate,230,1.044,240.12,-82.65,,,,,,0,0,35,1,-88.83356935,39.10692923
46325,BRADLEY 3 1,Illinois Downstate,100,1.03118,103.118,-103.44,,,3.5,1.78,,0,0,35,1,-87.85210586,41.19411554
46326,BRADLEY 3 2,Illinois Downstate,100,1.03116,103.116,-103.44,,,,,,0,0,35,1,-87.84778586,41.19357375
46327,BRACEVILLE 2 1,Illinois Downstate,500,1.045,522.5,-92.46,,,,,-93.32,0,0,35,1,-88.20345413,41.25228394
46328,BRACEVILLE 2 2,Illinois Downstate,230,1.04751,240.928,-94.86,,,,,,0,0,35,1,-88.19625413,41.25336654
46329,BRACEVILLE 2 3,Illinois Downstate,100,1.04642,104.642,-98.98,,,,,,0,0,35,1,-88.20345413,41.24470522
46330,BRACEVILLE 2 4,Illinois Downstate,18,1.054,18.972,-88.87,,,1224.9,188.66,,0,0,35,1,-88.20561413,41.25060587
46331,BRACEVILLE 2 5,Illinois Downstate,18,1.05356,18.964,-89.05,,,1224.9,188.66,,0,0,35,1,-88.20561413,41.24952322
46332,BRACEVILLE 2 6,Illinois Downstate,230,1.04704,240.819,-95,,,,,,0,0,35,1,-88.19625413,41.24849469
46333,BRACEVILLE 2 8,Illinois Downstate,230,1.04751,240.928,-94.86,,,,,,0,0,35,1,-88.20345413,41.247412
46334,PAXTON 4 1,Illinois Downstate,500,1.04577,522.887,-90.68,,,,,168.42,0,0,35,1,-88.01313525,40.47785781
46335,PAXTON 4 2,Illinois Downstate,230,1.05134,241.809,-91.6,,,,,,0,0,35,1,-88.00593525,40.47731014
46336,PAXTON 4 3,Illinois Downstate,100,1.05232,105.232,-94.91,,,,,,0,0,35,1,-88.01313525,40.47183314
46337,PAXTON 4 4,Illinois Downstate,13.8,1.04577,14.432,-90.68,,,0,0,,0,0,35,1,-88.01529525,40.47670768
46338,PAXTON 4 5,Illinois Downstate,230,1.05097,241.723,-91.6,,,,,,0,0,35,1,-88.01313525,40.47457169
46339,PAXTON 4 7,Illinois Downstate,230,1.05134,241.809,-91.6,,,,,,0,0,35,1,-88.00593525,40.47347628
46340,MARION 39 1,Illinois Downstate,500,1.04276,521.382,-68.63,,,272,126.75,,0,0,35,1,-88.92172435,37.61311558
46341,MARION 39 2,Illinois Downstate,345,1.04113,359.189,-69.72,,,,,,0,0,35,1,-88.91740435,37.61197488
46342,MARION 39 3,Illinois Downstate,230,1.04292,239.871,-72.61,,,,,,0,0,35,1,-88.91740435,37.60398946
46343,MARION 39 4,Illinois Downstate,100,1.0374,103.74,-75.07,,,,,,0,0,35,1,-88.92172435,37.60284861
46344,MARION 39 5,Illinois Downstate,345,1.0417,359.388,-69.49,,,,,,0,0,35,1,-88.92172435,37.60912303
46345,MARION 39 7,Illinois Downstate,345,1.04113,359.189,-69.72,,,,,,0,0,35,1,-88.92172435,37.60684149
46346,COFFEEN 2 1,Illinois Downstate,500,1.042,521,-72.39,,,,,-281.4,0,0,35,1,-89.42057987,39.06793258
46347,COFFEEN 2 2,Illinois Downstate,230,1.04194,239.647,-75.75,,,,,,0,0,35,1,-89.41337987,39.06346038
46348,COFFEEN 2 3,Illinois Downstate,100,1.04467,104.467,-78.23,,,,,,0,0,35,1,-89.42057987,39.06010604
46349,COFFEEN 2 4,Illinois Downstate,13.8,1.05752,14.594,-70.6,,,254.99,121.16,,0,0,35,1,-89.42273987,39.06899468
46350,COFFEEN 2 5,Illinois Downstate,13.8,1.05039,14.495,-71.16,,,330.26,121.16,,0,0,35,1,-89.42273987,39.06787668
46351,COFFEEN 2 6,Illinois Downstate,500,1.04255,521.275,-72.52,,,,,,0,0,35,1,-89.41337987,39.06849158
46352,COFFEEN 2 8,Illinois Downstate,230,1.04168,239.585,-75.83,,,,,,0,0,35,1,-89.42057987,39.06401942
46353,CARBONDALE 11 1,Illinois Downstate,100,1.04136,104.136,-76.05,,,3.5,-0.43,,0,0,35,1,-89.23884694,37.71466398
46354,CARBONDALE 11 2,Illinois Downstate,100,1.04135,104.135,-76.05,,,,,,0,0,35,1,-89.23452694,37.71352483
46355,JOPPA 2 1,Illinois Downstate,230,1.044,240.12,-67.52,,,301.5,144.97,,0,0,35,1,-88.85449658,37.18973386
46356,JOPPA 2 2,Illinois Downstate,138,1.04035,143.569,-70.57,,,,,,0,0,35,1,-88.85017658,37.18514508
46357,JOPPA 2 3,Illinois Downstate,100,1.03923,103.923,-74.6,,,,,,0,0,35,1,-88.85449658,37.18170331
46358,JOPPA 2 4,Illinois Downstate,230,1.04241,239.755,-67.55,,,,,-144.07,0,0,35,1,-88.85017658,37.19088101
46359,JOPPA 2 6,Illinois Downstate,138,1.03983,143.497,-70.68,,,,,,0,0,35,1,-88.85449658,37.18457146
46360,DWIGHT 3 1,Illinois Downstate,500,1.042,521,-90.33,,,,,-39.09,0,0,35,1,-88.52850268,41.14078543
46361,DWIGHT 3 2,Illinois Downstate,230,1.04413,240.15,-91.65,,,,,,0,0,35,1,-88.52130268,41.13698972
46362,DWIGHT 3 3,Illinois Downstate,100,1.04333,104.333,-94.2,,,,,,0,0,35,1,-88.52850268,41.13536292
46363,DWIGHT 3 4,Illinois Downstate,13.8,1.0242,14.134,-89.37,,,200,14.92,,0,0,35,1,-88.53066268,41.14181565
46364,DWIGHT 3 5,Illinois Downstate,500,1.0428,521.401,-90.38,,,,,,0,0,35,1,-88.52130268,41.14078543
46365,DWIGHT 3 7,Illinois Downstate,500,1.042,521,-90.33,,,,,,0,0,35,1,-88.52850268,41.13753198
46366,FAIRFIELD 22 1,Illinois Downstate,100,1.03199,103.199,-87.88,,,0,0,,0,0,35,1,-88.38042304,38.39309257
46367,FAIRFIELD 22 2,Illinois Downstate,100,1.03199,103.199,-87.88,,,,,,0,0,35,1,-88.37610304,38.39309257
46368,BEECHER CITY 3 1,Illinois Downstate,500,1.049,524.5,-82.5,,,,,,0,0,35,1,-88.75399616,39.20296312
46369,BEECHER CITY 3 2,Illinois Downstate,230,1.04784,241.004,-84.41,,,,,,0,0,35,1,-88.74679616,39.19905745
46370,BEECHER CITY 3 3,Illinois Downstate,13.8,1.01721,14.037,-80.99,,,234.03,53.67,,0,0,35,1,-88.75615616,39.20402319
46371,BEECHER CITY 3 4,Illinois Downstate,18,1.01821,18.328,-80.73,,,234.03,53.67,,0,0,35,1,-88.75615616,39.20290732
46372,BEECHER CITY 3 5,Illinois Downstate,18,1.01847,18.332,-80.67,,,234.03,53.67,,0,0,35,1,-88.75615616,39.20179144
46373,BEECHER CITY 3 6,Illinois Downstate,500,1.04629,523.144,-82.79,,,,,,0,0,35,1,-88.74679616,39.20296312
46374,BEECHER CITY 3 8,Illinois Downstate,500,1.049,524.5,-82.5,,,,,,0,0,35,1,-88.75399616,39.19961542
46375,BRADLEY 4 1,Illinois Downstate,100,1.02693,102.693,-104.04,,,,,,0,0,35,1,-87.84286268,41.16693728
46376,BRADLEY 4 2,Illinois Downstate,13.8,1.02781,14.184,-103.95,,,4.2,2.14,,0,0,35,1,-87.84502268,41.16688308
46377,BRADLEY 4 3,Illinois Downstate,100,1.0269,102.69,-104.04,,,,,,0,0,35,1,-87.83566268,41.16585325
46378,FLORA 7 1,Illinois Downstate,500,1.0411,520.55,-82.12,,,,,-136.42,0,0,35,1,-88.58607821,38.69711452
46379,FLORA 7 2,Illinois Downstate,230,1.04303,239.897,-83.33,,,,,,0,0,35,1,-88.57887821,38.69823838
46380,FLORA 7 3,Illinois Downstate,100,1.04071,104.071,-86.09,,,,,,0,0,35,1,-88.58607821,38.68924703
46381,FLORA 7 4,Illinois Downstate,13.8,1.04194,14.379,-84.31,,,,,,0,0,35,1,-88.57671821,38.68975282
46382,FLORA 7 5,Illinois Downstate,1,1.04194,1.042,-84.31,,,,,,0,0,35,1,-88.57887821,38.68924703
46383,FLORA 7 6,Illinois Downstate,13.8,1.046,14.435,-81.23,,,114,33.61,,0,0,35,1,-88.58823821,38.69762025
46384,FLORA 7 7,Illinois Downstate,18,1.046,18.828,-81.24,,,114,33.79,,0,0,35,1,-88.58823821,38.69649639
46385,FLORA 7 8,Illinois Downstate,18,1.046,18.828,-81.14,,,114,30.84,,0,0,35,1,-88.58823821,38.6953725
46386,FLORA 7 9,Illinois Downstate,13.8,1.046,14.435,-80.85,,,114,23.71,,0,0,35,1,-88.58823821,38.6942486
46387,FLORA 7 10,Illinois Downstate,230,1.04307,239.907,-83.37,,,,,,0,0,35,1,-88.57887821,38.69318088
46388,FLORA 7 12,Illinois Downstate,230,1.04303,239.897,-83.33,,,,,,0,0,35,1,-88.58607821,38.69205694
46389,SPRINGFIELD 76 1,Illinois Downstate,100,1.02718,102.718,-82.91,,,0,0,,0,0,35,1,-89.61787387,39.77274688
46390,SPRINGFIELD 76 2,Illinois Downstate,100,1.02718,102.718,-82.91,,,,,,0,0,35,1,-89.61355387,39.7721935
46391,RANSOM 2 1,Illinois Downstate,500,1.03907,519.533,-90.23,,,,,-94.86,0,0,35,1,-88.67299492,41.20722025
46392,RANSOM 2 2,Illinois Downstate,230,1.03927,239.032,-92.53,,,,,,0,0,35,1,-88.66579492,41.20342838
46393,RANSOM 2 3,Illinois Downstate,13.8,1.03985,14.35,-93.49,,,,,,0,0,35,1,-88.67515492,41.20337421
46394,RANSOM 2 4,Illinois Downstate,1,1.03985,1.04,-93.49,,,,,,0,0,35,1,-88.67299492,41.20288667
46395,RANSOM 2 5,Illinois Downstate,13.8,1.0163,14.025,-89.58,,,52.5,11.18,,0,0,35,1,-88.67515492,41.20879109
46396,RANSOM 2 6,Illinois Downstate,22,1.01543,22.339,-89.8,,,52.5,11.18,,0,0,35,1,-88.67515492,41.20770775
46397,RANSOM 2 7,Illinois Downstate,18,1.017,18.306,-89.35,,,52.5,10.65,,0,0,35,1,-88.67515492,41.20662439
46398,RANSOM 2 8,Illinois Downstate,13.8,1.03907,14.339,-90.23,,,0,0,,0,0,35,1,-88.67515492,41.20554102
46399,RANSOM 2 9,Illinois Downstate,500,1.04006,520.032,-90.15,,,,,,0,0,35,1,-88.66579492,41.20884526
46400,RANSOM 2 11,Illinois Downstate,500,1.03907,519.533,-90.23,,,,,,0,0,35,1,-88.66579492,41.20667856
46401,HIGHLAND 9 1,Illinois Downstate,230,1.03955,239.097,-75.01,,,17.6,8.2,,0,0,35,1,-89.65328831,38.7156844
46402,HIGHLAND 9 2,Illinois Downstate,230,1.03942,239.067,-75.02,,,,,,0,0,35,1,-89.64896831,38.71680796
46403,CARLYLE 4 1,Illinois Downstate,100,1.03241,103.241,-80.07,,,10,4.66,,0,0,35,1,-89.34099862,38.64066955
46404,CARLYLE 4 2,Illinois Downstate,100,1.03235,103.235,-80.07,,,,,,0,0,35,1,-89.33667862,38.64123192
46405,PEORIA 26 1,Illinois Downstate,500,1.03976,519.878,-78.91,,,,,-57.01,0,0,35,1,-89.56393929,40.68249997
46406,PEORIA 26 2,Illinois Downstate,230,1.03911,238.995,-80.92,,,,,,0,0,35,1,-89.55673929,40.67813183
46407,PEORIA 26 3,Illinois Downstate,13.8,1.0045,13.862,-79.17,,,36,10.36,,0,0,35,1,-89.55457929,40.67698514
46408,PEORIA 26 4,Illinois Downstate,500,1.04101,520.505,-78.78,,,,,,0,0,35,1,-89.55673929,40.68249997
46409,PEORIA 26 6,Illinois Downstate,500,1.03976,519.878,-78.91,,,,,,0,0,35,1,-89.56393929,40.67922389
46410,MARISSA 4 1,Illinois Downstate,500,1.044,522,-69.13,,,,,-140.89,0,0,35,1,-89.62163253,38.28310409
46411,MARISSA 4 2,Illinois Downstate,230,1.04116,239.467,-72.73,,,,,,0,0,35,1,-89.62163253,38.27914779
46412,MARISSA 4 3,Illinois Downstate,13.8,1.044,14.407,-69.13,,,0,0,,0,0,35,1,-89.62379253,38.2841779
46413,MARISSA 4 4,Illinois Downstate,18,1.05677,19.022,-67.86,,,266.54,144.23,,0,0,35,1,-89.62379253,38.28304757
46414,MARISSA 4 5,Illinois Downstate,500,1.04465,522.324,-69.04,,,,,,0,0,35,1,-89.61443253,38.28423442
46415,MARISSA 4 7,Illinois Downstate,500,1.044,522,-69.13,,,,,,0,0,35,1,-89.61443253,38.28197374
46416,CHAMPAIGN 14 1,Illinois Downstate,230,1.03735,238.59,-91.53,,,,,,0,0,35,1,-88.26294996,40.08114313
46417,CHAMPAIGN 14 2,Illinois Downstate,24,1.0365,24.876,-91.07,,,9.4,-1.15,,0,0,35,1,-88.26510996,40.08218982
46418,CHAMPAIGN 14 3,Illinois Downstate,13.8,1.036,14.297,-90.39,,,18.8,-1.47,,0,0,35,1,-88.26510996,40.08108804
46419,CHAMPAIGN 14 4,Illinois Downstate,18,1.036,18.648,-90.81,,,18.8,-2.24,,0,0,35,1,-88.26510996,40.07998624
46420,CHAMPAIGN 14 5,Illinois Downstate,230,1.03729,238.576,-91.56,,,,,,0,0,35,1,-88.25574996,40.08004133
46421,CHAMPAIGN 14 7,Illinois Downstate,230,1.03735,238.59,-91.53,,,,,,0,0,35,1,-88.26294996,40.07783767
46422,RED BUD 4 1,Illinois Downstate,230,1.04532,240.424,-73.15,,,,,,0,0,35,1,-89.96507496,38.20831777
46423,RED BUD 4 2,Illinois Downstate,100,1.04673,104.673,-74.64,,,,,,0,0,35,1,-89.96507496,38.20322582
46424,RED BUD 4 3,Illinois Downstate,18,1.04515,18.813,-73.05,,,2.5,-0.3,,0,0,35,1,-89.95571496,38.20430081
46425,RED BUD 4 4,Illinois Downstate,18,1.04515,18.813,-73.05,,,2.5,-0.3,,0,0,35,1,-89.95571496,38.20316924
46426,RED BUD 4 5,Illinois Downstate,1,1.04534,1.045,-73.15,,,,,,0,0,35,1,-89.95787496,38.20379161
46427,RED BUD 4 6,Illinois Downstate,13.8,1.04661,14.443,-74.56,,,5,-0.61,,0,0,35,1,-89.96723496,38.20316924
46428,RED BUD 4 7,Illinois Downstate,13.8,1.04657,14.443,-74.54,,,2.5,-0.3,,0,0,35,1,-89.96723496,38.20203764
46429,RED BUD 4 8,Illinois Downstate,13.8,1.04485,14.419,-72.9,,,2.5,-0.3,,0,0,35,1,-89.96723496,38.20995843
46430,RED BUD 4 9,Illinois Downstate,230,1.0455,240.464,-73.13,,,,,,0,0,35,1,-89.95787496,38.20944926
46431,RED BUD 4 11,Illinois Downstate,230,1.04532,240.424,-73.15,,,,,,0,0,35,1,-89.95787496,38.20662049
46432,TILTON 5 1,Illinois Downstate,500,1.04406,522.03,-95.95,,,,,,0,0,35,1,-87.62558768,40.09350168
46433,TILTON 5 2,Illinois Downstate,230,1.04949,241.383,-96.34,,,,,,0,0,35,1,-87.62558768,40.09019682
46434,TILTON 5 3,Illinois Downstate,20,1.06221,21.244,-94.73,,,94,47.85,,0,0,35,1,-87.62774768,40.09454818
46435,TILTON 5 4,Illinois Downstate,18,1.05811,19.046,-95.17,,,94,47.85,,0,0,35,1,-87.62774768,40.0934466
46436,TILTON 5 5,Illinois Downstate,500,1.04329,521.646,-96.03,,,,,,0,0,35,1,-87.61838768,40.09405247
46437,TILTON 5 7,Illinois Downstate,500,1.04406,522.03,-95.95,,,,,,0,0,35,1,-87.61838768,40.09129846
46438,FARMER CITY 3 1,Illinois Downstate,100,1.02952,102.952,-92.27,,,2.5,1.27,,0,0,35,1,-88.64365655,40.24006835
46439,FARMER CITY 3 2,Illinois Downstate,100,1.0295,102.95,-92.27,,,,,,0,0,35,1,-88.63933655,40.24006835
46440,PEORIA 27 1,Illinois Downstate,500,1.043,521.5,-77.67,,,,,-181.21,0,0,35,1,-89.61491804,40.56459171
46441,PEORIA 27 2,Illinois Downstate,230,1.0434,239.983,-78.59,,,,,,0,0,35,1,-89.61491804,40.56021584
